"guid","fid","name","cr","size","type","tags","section","alignment","environment","ac","hp","init","lair?","legendary?","unique?","sources"
"c8ba631f-38db-4bf3-9188-d35cedc3fee5","tob.clurichaun","Clurichaun","1/4","Tiny","Fey","","","chaotic neutral","urban","14","22","1","","","","Tome of Beasts: 67"
"da9a6770-9136-427d-afe6-6edcefe41b17","tob.cobbleswarm","Cobbleswarm","2","Medium","Monstrosity","Swarm","","unaligned","underground, urban","15","36","0","","","","Tome of Beasts: 68"
"40d36b04-a33c-4b9a-84ed-a4506de964ad","tob.cohort-devil","Cohort Devil","12","Medium","Fiend","Devil","Devils","lawful evil","","18","187","5","","","","Tome of Beasts: 104"
"401ae8c3-edcb-4906-a9df-acbc204106fa","tob.coral-drake","Coral Drake","7","Medium","Dragon","","","neutral evil","aquatic","16","127","3","","","","Tome of Beasts: 150"
"5df42798-f133-4df3-aea6-e249eed5f49d","tob.corpse-mound","Corpse Mound","11","Huge","Undead","","","neutral evil","","16","207","0","","","","Tome of Beasts: 69"
"a2055eff-9709-4d7f-a85d-5f209651d06e","tob.corrupted-ogre-chieftain","Corrupted Ogre Chieftain","6","Large","Giant","","Villain Codex","chaotic evil","desert, grassland, underground","17","127","-1","","","","Tome of Beasts: 423"
"a08589b8-7cdf-4c7b-9a9f-148ddad36d2e","tob.corrupting-ooze","Corrupting Ooze","5","Large","Ooze","","","neutral evil","","12","115","0","","","","Tome of Beasts: 311"
"2a77207b-389f-4b54-a22d-821e367a25c7","tob.crimson-drake","Crimson Drake","1","Tiny","Dragon","","","chaotic evil","forest","14","54","2","","","","Tome of Beasts: 151"
"b46b05ee-656f-4588-b0a0-68322c3f8116","tob.crystalline-devil","Crystalline Devil","6","Medium","Fiend","Devil","Devils","lawful evil","underground, urban","15","102","1","","","","Tome of Beasts: 105"
"df165796-ec47-44f5-82ef-f7826ea7558f","tob.darakhul","Darakhul","3","Medium","Undead","","Ghouls","neutral evil","underground","16","78","3","","","","Tome of Beasts: 216"
"a8b87110-5394-4035-b4fb-27671b127a7d","tob.dau","Dau","4","Small","Fey","","","chaotic neutral","desert","13","49","3","","","","Tome of Beasts: 70"
"5d7b51f8-f1dc-4e42-a469-c44e38be0996","tob.death-butterfly-swarm","Death Butterfly Swarm","4","Large","Beast","Swarm","","chaotic evil","forest, grassland","15","60","1","","","","Tome of Beasts: 71"
"59ebdf97-4b28-478d-a8ee-fd1de8082513","tob.deathcap-myconid","Deathcap Myconid","4","Medium","Plant","","","neutral evil","forest, underground","15","90","0","","","","Tome of Beasts: 300"
"9bfde490-5c91-4097-a6b0-b63427b1ab0a","tob.deathwisp","Deathwisp","7","Medium","Undead","","","neutral evil","","15","82","5","","","","Tome of Beasts: 72"
"9594c378-0403-4772-9b5b-f3d070bc7640","tob.deep-drake","Deep Drake","9","Large","Dragon","","","chaotic evil","underground","17","150","4","","","","Tome of Beasts: 152"
"c2c6bb2e-0372-42a9-a91d-a97b604f4ba2","tob.deep-one","Deep One","2","Medium","Humanoid","Deep One","","chaotic evil","aquatic","13","91","1","","","","Tome of Beasts: 73"
"7b3d0676-429c-4e98-b1e4-2a30dc4c8a35","tob.deep-one-archimandrite","Deep One Archimandrite","8","Large","Humanoid","Deep One","","chaotic evil","aquatic","15","153","2","","","","Tome of Beasts: 74"
"8ca21423-f105-4240-9f58-8073e2579cdc","tob.deep-one-hybrid-priest","Deep One Hybrid Priest","4","Medium","Humanoid","Deep One","","chaotic evil","aquatic","14","120","2","","","","Tome of Beasts: 73"
"57a6a940-349f-4c1e-85af-cc68858a0a76","tob.degenerate-titan","Degenerate Titan","8","Huge","Giant","","","chaotic evil","grassland, underground","12","161","-2","","","","Tome of Beasts: 381"
"b9a861e7-02b9-4281-9703-876ee53b345d","tob.derro-fetal-savant","Derro Fetal Savant","4","Tiny","Humanoid","Derro","","chaotic evil","underground","15","2","-5","","","","Tome of Beasts: 92"
"e61dd711-d229-48d3-abe7-444efdb3f415","tob.derro-shadow-antipaladin","Derro Shadow Antipaladin","5","Small","Humanoid","Derro","","chaotic evil","underground","18","82","4","","","","Tome of Beasts: 93"
"619e4252-154d-4145-9114-1bb6bec06cb1","tob.desert-giant","Desert Giant","9","Huge","Giant","","Giants","neutral","desert","17","175","0","","","","Tome of Beasts: 222"
"7ebfa146-afba-48bb-8e52-a8f00c4c3d52","tob.devilbound-gnomish-prince","Devilbound Gnomish Prince","9","Small","Humanoid","Gnome","Villain Codex","any evil","","12","104","2","","","","Tome of Beasts: 420"
"029b2de7-9340-480f-b6af-ff0977938314","tob.dipsa","Dipsa","1/4","Tiny","Ooze","","","unaligned","swamp","15","27","3","","","","Tome of Beasts: 118"
"136623a6-3663-4fe4-b735-a76dc2555bac","tob.dissimortuum","Dissimortuum","7","Medium","Undead","","","chaotic evil","","15","112","0","","","","Tome of Beasts: 119"
"743a4dd7-3466-473a-b63a-e2a20202a911","tob.dogmole","Dogmole","1","Medium","Beast","","","neutral","forest, grassland, mountain","14","71","3","","","","Tome of Beasts: 120"
"1f9e3430-2364-4963-951c-293834918685","tob.dogmole-juggernaut","Dogmole Juggernaut","5","Large","Monstrosity","","","neutral","grassland, mountain, underground","15","126","2","","","","Tome of Beasts: 121"
"1a197bad-659e-46b1-a068-c8431a34b6f1","tob.domovoi","Domovoi","4","Medium","Fey","","","chaotic neutral","desert, forest","15","93","1","","","","Tome of Beasts: 122"
"4ccf6f2d-e76f-4ee6-aff2-95fbcea22886","tob.doppelrat","Doppelrat","2","Tiny","Monstrosity","","","unaligned","underground, urban","13","22","3","","","","Tome of Beasts: 123"
"9b159862-bb1d-4d99-9088-67b06781af2b","tob.dorreq","Dorreq","4","Medium","Aberration","","","neutral evil","desert","15","93","4","","","","Tome of Beasts: 124"
"75ef5141-52cd-4613-a607-8a9959900940","tob.dragon-eel","Dragon Eel","12","Huge","Dragon","","","neutral","aquatic, underground","18","230","1","","","","Tome of Beasts: 146"
"1c6b62a3-1101-4dd6-999b-3343d54f264f","tob.dragonleaf-tree","Dragonleaf Tree","8","Large","Plant","","","unaligned","forest, urban","16","152","0","","","","Tome of Beasts: 147"
"b8a31b8a-d11d-4e27-a34d-b576b27f640c","tob.drakon","Drakon","5","Large","Beast","","","unaligned","","16","105","4","","","","Tome of Beasts: 157"
"c23f0728-6994-4cc7-971e-4b5602a486c1","tob.dream-eater","Dream Eater","5","Medium","Fiend","","","lawful evil","underground, urban","15","75","4","","","","Tome of Beasts: 158"
"ed9f2396-2262-41ef-ae8c-3345b2cc33ee","tob.drowned-maiden","Drowned Maiden","5","Medium","Undead","","","neutral evil","aquatic, coast","15","90","3","","","","Tome of Beasts: 159"
"63c3f89d-8e30-4fc2-8379-3710aa667ef2","tob.duelist","Duelist","6","Medium","Humanoid","Elf","Shadow Fey","lawful evil","","17","117","5","","","","Tome of Beasts: 171"
"9ef3a0d8-e22b-4762-b00c-e9ebe0058d65","tob.dullahan","Dullahan","11","Large","Fey","","","lawful evil","","17","178","4","","","","Tome of Beasts: 161"
"55e6009c-cff8-4d2c-8501-d7cd3baf3134","tob.dune-mimic","Dune Mimic","8","Huge","Monstrosity","Shapechanger","","neutral","desert, grassland","13","168","-1","","","","Tome of Beasts: 162"
"066cca78-8b42-4915-8a64-b7e267038291","tob.duskthorn-dryad","Duskthorn Dryad","3","Medium","Fey","","","any chaotic","forest","17","77","5","","","","Tome of Beasts: 160"
"b1f85c31-e2a1-4f3e-bb85-3aab8d35c838","tob.dust-goblin","Dust Goblin","1/4","Small","Humanoid","Goblinoid","","neutral evil","desert, underground","14","5","3","","","","Tome of Beasts: 232"
"40f414ff-2834-4522-8ea2-a28512b13404","tob.dwarven-ringmage","Dwarven Ringmage","7","Medium","Humanoid","Dwarf","Villain Codex","any","","16","82","2","","","","Tome of Beasts: 420"
"7ab3b1d5-191a-4ace-8260-1a9f21d09731","tob.eala","Eala","2","Small","Monstrosity","","","unaligned","","15","40","3","","","","Tome of Beasts: 163"
"f10694f0-7524-4c57-8c58-460311054173","tob.eater-of-dust-yakat-shi","Eater of Dust (Yakat-Shi)","9","Medium","Aberration","","","neutral evil","","17","114","2","","","","Tome of Beasts: 164"
"92fac7ff-874d-44fb-88d8-40fc9da7aeaa","tob.edimmu","Edimmu","4","Medium","Undead","","","chaotic evil","desert","15","75","4","","","","Tome of Beasts: 165"
"803be8be-eeba-4268-b744-3241121b18bf","tob.eel-hound","Eel Hound","2","Medium","Fey","","","neutral","aquatic, coast","14","77","3","","","","Tome of Beasts: 166"
"0dc2c9fd-f27f-498d-8a62-170affe57912","tob.einherjar","Einherjar","7","Medium","Humanoid","Extraplanar","","chaotic neutral","","18","119","3","","","","Tome of Beasts: 167"
"19ffeed1-fdb3-4f41-921a-b5210336fc13","tob.elder-shadow-drake","Elder Shadow Drake","7","Large","Dragon","","","chaotic evil","forest","16","114","1","","","","Tome of Beasts: 153"
"b1da3df9-d072-4065-9b72-7618b1fdd63e","tob.eleinomae","Eleinomae","5","Medium","Fey","","","chaotic evil","swamp","18","112","4","","","","Tome of Beasts: 168"
"fa9f893b-ee78-4c5c-86f6-b81b8b6da480","tob.elemental-locus","Elemental Locus","17","Gargantuan","Elemental","","","neutral","","16","290","-5","","","","Tome of Beasts: 169"
"8dd4f4f3-1bb4-4fe4-bafa-4396f022ba69","tob.elvish-veteran-archer","Elvish Veteran Archer","3","Medium","Humanoid","Elf","Villain Codex","chaotic good or chaotic neutral","","15","77","3","","","","Tome of Beasts: 422"
"14030ab3-bd1e-4c69-8818-5364f467512b","tob.emerald-eye","Emerald Eye","1","Tiny","Construct","","","chaotic evil","","14","54","2","","","","Tome of Beasts: 175"
"8ecfa397-b6b0-45f6-aeb1-5ece4b72a554","tob.emerald-order-cult-leader","Emerald Order Cult Leader","8","Medium","Humanoid","any","Villain Codex","lawful neutral or lawful evil","","14","117","0","","","","Tome of Beasts: 421"
"51d1bec6-f450-47ac-b272-490908ac946c","tob.emperor-of-the-ghouls","Emperor of the Ghouls","20","Medium","Undead","","Ghouls","neutral evil","underground, urban","20","204","2","lair","legendary","unique","Tome of Beasts: 218"
"38b543df-57e6-4ace-b87a-3ec5e7c91c5f","tob.empty-cloak","Empty Cloak","1/2","Medium","Construct","","","unaligned","","13","45","2","","","","Tome of Beasts: 176"
"09284d2c-0858-4068-9c14-8f0dbf1b9e64","tob.enchantress","Enchantress","7","Medium","Humanoid","Elf","Shadow Fey","lawful evil","","16","123","2","","","","Tome of Beasts: 172"
"416dfb18-57cd-4ac0-b998-d41e07fb8be5","tob.eonic-drifter","Eonic Drifter","1","Medium","Humanoid","Human","","neutral evil","","13","65","2","","","","Tome of Beasts: 177"
"633a9e5a-2793-466f-88dd-db7cc8d6ef8e","tob.erina-defender","Erina Defender","1","Small","Humanoid","Erina","","neutral","forest, grassland","15","44","2","","","","Tome of Beasts: 178"
"e339ccf0-fe7e-4d51-b475-887daee0cfc2","tob.erina-scrounger","Erina Scrounger","1/4","Small","Humanoid","Erina","","neutral","forest, grassland","12","22","1","","","","Tome of Beasts: 178"
"fa41ee99-97f3-4a5c-b7d0-1344c1a239db","tob.eye-golem","Eye Golem","11","Large","Construct","","Golems","unaligned","","20","157","-1","","","","Tome of Beasts: 233"
"6a4bee2e-adab-4628-891c-31bc997057e8","tob.far-darrig","Far Darrig","3","Small","Fey","","","neutral","forest, grassland","14","104","3","","","","Tome of Beasts: 179"
"25dd1d23-f7bb-429d-af3a-7b495cf629b6","tob.fate-eater","Fate Eater","6","Medium","Aberration","","","neutral","","16","182","1","","","","Tome of Beasts: 180"
"dc2b965d-9806-4d19-8d6c-7f93e97d52f7","tob.fear-smith-fiarsdhe","Fear Smith (FiarsÃ­dhe)","10","Medium","Fey","","","chaotic neutral","","17","123","3","","","","Tome of Beasts: 181"
"f85b099e-aa81-4c1d-a348-fadb42c0cf1f","tob.fellforged","Fellforged","5","Medium","Construct","","","lawful evil","","15","135","1","","","","Tome of Beasts: 182"
"48d45583-8e9f-44cd-9111-d42d8ba9db77","tob.fext","Fext","6","Medium","Undead","","","any","","17","60","3","","","","Tome of Beasts: 183"
"ca404e71-3c35-4ab8-b178-1caaede06b96","tob.feyward-tree","Feyward Tree","8","Huge","Construct","","","unaligned","","17","94","0","","","","Tome of Beasts: 200"
"e4b1e894-6d70-43bb-afe7-8f51cd8a69a8","tob.fidele","Fidele","5","Medium","Celestial","Shapechanger","","lawful good","","16","104","4","","","","Tome of Beasts: 21"
"52464dd2-1828-480e-b03c-a07a5dc04900","tob.fire-dancer-swarm","Fire Dancer Swarm","7","Medium","Elemental","Swarm","","neutral evil","","15","90","5","","","","Tome of Beasts: 373"
"efbc9c05-e8ec-4bee-8ead-84b9e733ac7e","tob.firebird","Firebird","4","Small","Celestial","","","neutral good","","16","99","4","","","","Tome of Beasts: 201"
"e2de0148-1043-4af9-91dc-856deed95fb3","tob.firegeist","Firegeist","2","Small","Elemental","","","neutral evil","","14","87","4","","","","Tome of Beasts: 202"
"749c0d19-9a3d-4630-abfb-67b38ebdeb95","tob.flab-giant","Flab Giant","4","Large","Giant","","Giants","chaotic evil","grassland, mountain","14","110","-2","","","","Tome of Beasts: 223"
"47d3a59e-3344-4904-a708-b16f19ef4ff1","tob.flame-dragon-wyrmling","Flame Dragon Wyrmling","3","Medium","Dragon","","Dragons","chaotic evil","mountain, underground","17","52","2","","","","Tome of Beasts: 131"
"d856a88f-7b06-4ff0-b825-b130c108052e","tob.flutterflesh","Flutterflesh","12","Large","Undead","","","chaotic evil","","16","187","4","","","","Tome of Beasts: 203"
"88408152-a902-4d52-bfc0-14c28ffdb451","tob.folk-of-leng","Folk of Leng","2","Medium","Humanoid","","","neutral evil","","14","68","2","","","","Tome of Beasts: 204"
"a306eb36-72ce-42c8-9fcf-37e08f7c5449","tob.forest-hunter","Forest Hunter","5","Medium","Humanoid","Elf","Shadow Fey","lawful evil","","15","104","4","","","","Tome of Beasts: 173"
"9135b2db-4372-41c2-9048-d6052aae9967","tob.forest-marauder","Forest Marauder","4","Large","Giant","","","chaotic evil","desert, forest","15","114","0","","","","Tome of Beasts: 205"
"b79ee777-7b7f-4cf1-9d03-a495ebcaf8d5","tob.fraughashar","Fraughashar","1/2","Small","Fey","","","neutral evil","","15","18","2","","","","Tome of Beasts: 206"
"5148765a-00fd-4c12-8b54-2223384dda5e","tob.frostveil","Frostveil","4","Medium","Plant","","","unaligned","grassland","16","67","5","","","","Tome of Beasts: 207"
"7690e783-f332-4322-95fd-11883a6a5c9e","tob.garroter-crab","Garroter Crab","1/4","Tiny","Beast","","","unaligned","aquatic, coast, swamp","13","18","2","","","","Tome of Beasts: 208"
"1386b5e8-2319-425a-b56e-5f06708d56a2","tob.gbahali","Gbahali","6","Huge","Beast","","","unaligned","grassland","15","126","2","","","","Tome of Beasts: 209"
"21d6deb9-1187-4314-a6b0-bd44431b3571","tob.gearforged-templar","Gearforged Templar","6","Medium","Humanoid","Gearforged","","lawful neutral","","18","71","-1","","","","Tome of Beasts: 210"
"9cb17598-90df-4509-adbf-850d667d8a20","tob.gerridae","Gerridae","1","Large","Fey","","","neutral","aquatic","14","77","2","","","","Tome of Beasts: 212"
"8f117d37-d40f-493f-8f48-343014cac3a1","tob.ghost-knight","Ghost Knight","6","Medium","Undead","","Villain Codex","lawful evil","","17","97","2","","","","Tome of Beasts: 423"
"98d1b693-9485-4ed1-9301-d67542840e5b","tob.ghostwalk-spider","Ghostwalk Spider","9","Large","Monstrosity","","","neutral evil","desert, forest","15","119","5","","","","Tome of Beasts: 361"
"ded2487d-834b-40c2-b5d1-a4a3fca49ed5","tob.giant-ant","Giant Ant","2","Large","Beast","","","unaligned","","14","52","1","","","","Tome of Beasts: 23"
"e7f62072-f6da-4e2f-98ab-d319a99f70e9","tob.giant-ant-queen","Giant Ant Queen","4","Large","Beast","","","unaligned","","15","85","1","","","","Tome of Beasts: 23"
"7b581c15-0da9-4718-a7da-ec08a140dc73","tob.gilded-devil","Gilded Devil","7","Medium","Fiend","Devil","Devils","lawful evil","","16","112","2","","","","Tome of Beasts: 106"
"6a8a0e0e-b21d-41fe-b22b-21c3d684e54c","tob.glass-gator","Glass Gator","1","Large","Beast","","","unaligned","aquatic, coast, swamp, underground","15","45","2","","","","Tome of Beasts: 228"
"95b73cb9-41af-4f89-adac-e439519edf95","tob.gnarljak","Gnarljak","6","Small","Construct","","","unaligned","underground, urban","16","63","6","","","","Tome of Beasts: 229"
"298c17d7-4cbb-44ce-a568-7baffd4c4fd9","tob.gnoll-havoc-runner","Gnoll Havoc Runner","3","Large","Humanoid","Gnolls","","chaotic evil","desert, grassland","15","58","2","","","","Tome of Beasts: 230"
"4b33b198-5433-4bbe-98bf-0dafd08849e9","tob.goat-man","Goat-Man","3","Medium","Monstrosity","","","chaotic evil","desert, forest, grassland","14","65","2","","","","Tome of Beasts: 231"
"0f8f4f7b-163b-41cd-84c4-de8795eecda1","tob.gray-thirster","Gray Thirster","2","Medium","Undead","","","neutral evil","desert","13","39","3","","","","Tome of Beasts: 238"
"217f088a-529d-42fd-a815-4880c393cbd5","tob.greater-death-butterfly-swarm","Greater Death Butterfly Swarm","6","Huge","Beast","Swarm","","chaotic evil","forest, grassland","15","84","3","","","","Tome of Beasts: 71"
"300e4c5c-cb8a-421e-9a10-08fa915a91c9","tob.grim-jester","Grim Jester","11","Medium","Undead","","","chaotic evil","","18","136","6","","","","Tome of Beasts: 240"
"c8e4e372-cc37-4f27-a022-4bec53e42f86","tob.guardian","Guardian","4","Large","Humanoid","Elf","Shadow Fey","neutral evil","","15","110","2","","","","Tome of Beasts: 174"
"d41959b5-0ffa-4f62-a5f3-6b79771b7c83","tob.gug","Gug","12","Huge","Giant","","","neutral evil","","17","270","0","","","","Tome of Beasts: 241"
"a46c9a0b-a683-4f25-ae80-b47b20b38132","tob.gypsosphinx","Gypsosphinx","14","Large","Monstrosity","","","neutral evil","desert, grassland, underground","17","171","2","","legendary","","Tome of Beasts: 359"
"6d0f8e4d-41a7-42c4-87b8-d04c6f7c0f07","tob.haugbui","Haugbui","13","Medium","Undead","","","lawful neutral","","18","136","3","","","","Tome of Beasts: 247"
"f0f0f99f-1932-46fc-8f27-21b27c89ba8c","tob.herald-of-blood","Herald of Blood","12","Huge","Fiend","","","neutral evil","","15","115","1","","legendary","","Tome of Beasts: 248"
"c12988ad-2cfa-4ba8-bc89-04601b2c697c","tob.herald-of-darkness","Herald of Darkness","7","Large","Fiend","","","neutral evil","","15","105","2","","","","Tome of Beasts: 249"
"813f82e7-2f01-499b-83a1-f1a3b098c111","tob.hoard-golem","Hoard Golem","12","Huge","Construct","","Golems","unaligned","","18","161","2","","","","Tome of Beasts: 234"
"24b25746-878f-460c-b818-75dc293e3014","tob.horakh","Horakh","9","Medium","Monstrosity","","","neutral","desert, grassland, underground","17","161","4","","","","Tome of Beasts: 250"
"e1114e9f-be10-4e5b-9532-592b0fe06912","tob.hound-of-the-night","Hound of the Night","5","Large","Monstrosity","","","unaligned","grassland","16","112","3","","","","Tome of Beasts: 251"
"fd1aeb7c-b900-4902-9877-eab76d043ad1","tob.hraesvelgr-the-corpse-swallower","Hraesvelgr the Corpse Swallower","19","Huge","Giant","Shapechanger, Titan","Giants","neutral","","19","241","0","lair","legendary","unique","Tome of Beasts: 224"
"b6bfda21-3254-4c0d-95f9-0ada9553914b","tob.hulking-whelp","Hulking Whelp","5","Small","Fey","Shapechanger","","chaotic neutral","","15","94","0","","","","Tome of Beasts: 252"
"1e62b94c-bbf7-4c76-bc01-c251728e90dc","tob.hundun","Hundun","10","Large","Celestial","","","chaotic good","","18","153","1","","","","Tome of Beasts: 253"
"afe75252-bdbf-490e-990e-0496b14fe729","tob.iaaffrat","Ia'Affrat","15","Large","Elemental","Swarm","Arch-Devils","lawful evil","","17","170","5","","","unique","Tome of Beasts: 98"
